Date,BNB_Open,BNB_High,BNB_Low,BNB_Close,BNB_Adj Close,BNB_Volume
03-01-2020,0.964999974,0.964999974,0.819999993,0.819999993,0.819999993,0
06-01-2020,0.814999998,0.814999998,0.814999998,0.814999998,0.814999998,0
07-01-2020,0.805000007,0.810000002,0.805000007,0.810000002,0.810000002,0
08-01-2020,0.805000007,0.810000002,0.805000007,0.810000002,0.810000002,0
09-01-2020,0.805000007,0.814999998,0.805000007,0.814999998,0.814999998,0
10-01-2020,0.819999993,0.819999993,0.819999993,0.819999993,0.819999993,0
13-01-2020,0.824999988,0.980000019,0.824999988,0.980000019,0.980000019,0
14-01-2020,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0
15-01-2020,0.964999974,0.970000029,0.964999974,0.964999974,0.964999974,0
16-01-2020,0.970000029,0.970000029,0.769999981,0.954999983,0.954999983,0
17-01-2020,0.779999971,0.779999971,0.769999981,0.774999976,0.774999976,0
21-01-2020,0.774999976,0.774999976,0.774999976,0.774999976,0.774999976,0
22-01-2020,0.764999986,0.764999986,0.764999986,0.764999986,0.764999986,0
23-01-2020,0.774999976,0.774999976,0.774999976,0.774999976,0.774999976,0
24-01-2020,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0
27-01-2020,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0
28-01-2020,0.764999986,0.774999976,0.764999986,0.774999976,0.774999976,0
29-01-2020,0.824999988,0.824999988,0.824999988,0.824999988,0.824999988,0
30-01-2020,0.774999976,0.774999976,0.774999976,0.774999976,0.774999976,0
31-01-2020,0.764999986,0.764999986,0.764999986,0.764999986,0.764999986,0
03-02-2020,0.810000002,0.810000002,0.810000002,0.810000002,0.810000002,0
04-02-2020,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0
05-02-2020,0.814999998,0.814999998,0.764999986,0.764999986,0.764999986,0
06-02-2020,0.774999976,0.774999976,0.774999976,0.774999976,0.774999976,0
07-02-2020,0.774999976,0.779999971,0.774999976,0.779999971,0.779999971,0
10-02-2020,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0
11-02-2020,0.774999976,0.774999976,0.774999976,0.774999976,0.774999976,0
12-02-2020,0.774999976,0.774999976,0.769999981,0.769999981,0.769999981,0
13-02-2020,0.774999976,0.779999971,0.774999976,0.779999971,0.779999971,0
14-02-2020,0.774999976,0.779999971,0.774999976,0.779999971,0.779999971,0
18-02-2020,0.779999971,0.779999971,0.779999971,0.779999971,0.779999971,0
19-02-2020,0.779999971,0.785000026,0.779999971,0.785000026,0.785000026,0
20-02-2020,0.779999971,0.779999971,0.779999971,0.779999971,0.779999971,0
21-02-2020,0.774999976,0.774999976,0.774999976,0.774999976,0.774999976,0
24-02-2020,0.774999976,0.774999976,0.774999976,0.774999976,0.774999976,0
02-03-2020,0.730000019,0.735000014,0.730000019,0.735000014,0.735000014,0
03-03-2020,0.725000024,0.725000024,0.725000024,0.725000024,0.725000024,0
04-03-2020,0.74000001,0.74000001,0.74000001,0.74000001,0.74000001,0
05-03-2020,0.730000019,0.730000019,0.725000024,0.725000024,0.725000024,0
06-03-2020,0.714999974,0.714999974,0.714999974,0.714999974,0.714999974,0
09-03-2020,0.699999988,0.699999988,0.699999988,0.699999988,0.699999988,0
10-03-2020,0.800000012,0.800000012,0.795000017,0.795000017,0.795000017,0
11-03-2020,0.795000017,0.795000017,0.795000017,0.795000017,0.795000017,0
12-03-2020,0.845000029,0.855000019,0.845000029,0.855000019,0.855000019,0
26-03-2020,0.774999976,0.774999976,0.774999976,0.774999976,0.774999976,0
27-03-2020,0.75,0.75,0.75,0.75,0.75,0
30-03-2020,0.75999999,0.764999986,0.75999999,0.764999986,0.764999986,0
31-03-2020,0.75999999,0.764999986,0.75999999,0.764999986,0.764999986,0
01-04-2020,0.735000014,0.769999981,0.735000014,0.769999981,0.769999981,0
02-04-2020,0.764999986,0.774999976,0.764999986,0.774999976,0.774999976,0
03-04-2020,0.774999976,0.779999971,0.774999976,0.779999971,0.779999971,0
06-04-2020,0.754999995,0.75999999,0.754999995,0.75999999,0.75999999,0
07-04-2020,0.779999971,0.790000021,0.779999971,0.790000021,0.790000021,0
08-04-2020,0.785000026,0.790000021,0.785000026,0.785000026,0.785000026,0
09-04-2020,0.785000026,0.814999998,0.785000026,0.810000002,0.810000002,0
13-04-2020,0.810000002,0.810000002,0.810000002,0.810000002,0.810000002,0
14-04-2020,0.805000007,0.810000002,0.805000007,0.810000002,0.810000002,0
15-04-2020,0.795000017,0.800000012,0.795000017,0.800000012,0.800000012,0
16-04-2020,0.810000002,0.814999998,0.810000002,0.814999998,0.814999998,0
17-04-2020,0.824999988,0.824999988,0.824999988,0.824999988,0.824999988,0
20-04-2020,0.824999988,0.824999988,0.824999988,0.824999988,0.824999988,0
21-04-2020,0.819999993,0.829999983,0.819999993,0.829999983,0.829999983,0
22-04-2020,0.824999988,0.824999988,0.819999993,0.824999988,0.824999988,0
24-04-2020,0.829999983,0.834999979,0.829999983,0.834999979,0.834999979,0
27-04-2020,0.824999988,0.829999983,0.824999988,0.829999983,0.829999983,0
28-04-2020,0.829999983,0.829999983,0.829999983,0.829999983,0.829999983,0
29-04-2020,0.834999979,0.834999979,0.829999983,0.834999979,0.834999979,0
